timestamp,severity,if_anomaly,root_cause,recommended_action,packet_loss_ratio
377,normal,1,combined/other,multi-action (reroute + prioritize),0.3025
377,normal,1,combined/other,multi-action (reroute + prioritize),0.0707
377,normal,1,combined/other,multi-action (reroute + prioritize),0.0606
378,critical,1,interference,frequency_reallocation + power_control,1.0
378,critical,1,interference,frequency_reallocation + power_control,0.9175
378,normal,1,combined/other,multi-action (reroute + prioritize),0.0582
378,normal,1,combined/other,multi-action (reroute + prioritize),0.0521
379,critical,1,interference,frequency_reallocation + power_control,0.87
379,critical,1,interference,frequency_reallocation + power_control,0.87
379,normal,1,combined/other,multi-action (reroute + prioritize),0.0184
379,normal,1,combined/other,multi-action (reroute + prioritize),0.0344
380,critical,1,interference,frequency_reallocation + power_control,1.0
380,critical,1,interference,frequency_reallocation + power_control,1.0
380,normal,1,combined/other,multi-action (reroute + prioritize),0.0192
380,normal,1,combined/other,multi-action (reroute + prioritize),0.0235
381,critical,1,interference,frequency_reallocation + power_control,1.0
381,degraded,1,combined/other,multi-action (reroute + prioritize),0.695
381,normal,1,combined/other,multi-action (reroute + prioritize),0.02
381,normal,1,combined/other,multi-action (reroute + prioritize),0.039
382,normal,1,combined/other,multi-action (reroute + prioritize),0.26
382,critical,1,interference,frequency_reallocation + power_control,1.0
382,normal,1,combined/other,multi-action (reroute + prioritize),0.0333
382,normal,1,combined/other,multi-action (reroute + prioritize),0.0483
383,degraded,1,combined/other,multi-action (reroute + prioritize),0.89
383,critical,1,interference,frequency_reallocation + power_control,1.0
383,normal,1,combined/other,multi-action (reroute + prioritize),0.0751
383,normal,1,combined/other,multi-action (reroute + prioritize),0.0675
384,critical,1,interference,frequency_reallocation + power_control,0.925
384,critical,1,interference,frequency_reallocation + power_control,1.0
384,normal,1,combined/other,multi-action (reroute + prioritize),0.0342
384,normal,1,combined/other,multi-action (reroute + prioritize),0.0566
385,degraded,1,interference,frequency_reallocation + power_control,0.645
385,critical,1,interference,frequency_reallocation + power_control,1.0
385,normal,1,combined/other,multi-action (reroute + prioritize),0.0205
385,normal,1,combined/other,multi-action (reroute + prioritize),0.0304
386,critical,1,interference,frequency_reallocation + power_control,0.75
386,critical,1,interference,frequency_reallocation + power_control,0.9825
386,normal,1,combined/other,multi-action (reroute + prioritize),0.0668
386,normal,1,combined/other,multi-action (reroute + prioritize),0.0408
387,degraded,1,combined/other,multi-action (reroute + prioritize),0.795
387,critical,1,interference,frequency_reallocation + power_control,0.9725
387,normal,1,combined/other,multi-action (reroute + prioritize),0.0403
387,normal,1,combined/other,multi-action (reroute + prioritize),0.0132
388,degraded,1,interference,frequency_reallocation + power_control,0.745
388,critical,1,interference,frequency_reallocation + power_control,0.9425
388,normal,1,combined/other,multi-action (reroute + prioritize),0.0248
388,normal,1,combined/other,multi-action (reroute + prioritize),0.0418
389,critical,1,interference,frequency_reallocation + power_control,0.95
389,critical,1,interference,frequency_reallocation + power_control,1.0
389,normal,1,combined/other,multi-action (reroute + prioritize),0.0252
389,normal,1,combined/other,multi-action (reroute + prioritize),0.0583
390,critical,1,interference,frequency_reallocation + power_control,1.0
390,critical,1,interference,frequency_reallocation + power_control,0.98
390,normal,1,combined/other,multi-action (reroute + prioritize),0.0431
390,normal,1,combined/other,multi-action (reroute + prioritize),0.0741
391,critical,1,interference,frequency_reallocation + power_control,0.865
391,degraded,1,combined/other,multi-action (reroute + prioritize),0.8575
391,normal,1,combined/other,multi-action (reroute + prioritize),0.011
391,normal,1,combined/other,multi-action (reroute + prioritize),0.0294
392,degraded,1,combined/other,multi-action (reroute + prioritize),0.6
392,normal,1,combined/other,multi-action (reroute + prioritize),0.2475
392,normal,1,combined/other,multi-action (reroute + prioritize),0.03
392,normal,1,combined/other,multi-action (reroute + prioritize),0.0681
393,normal,1,combined/other,multi-action (reroute + prioritize),0.0
393,critical,1,interference,frequency_reallocation + power_control,1.0
393,normal,1,combined/other,multi-action (reroute + prioritize),0.0299
393,normal,1,combined/other,multi-action (reroute + prioritize),0.0131
394,critical,1,interference,frequency_reallocation + power_control,0.91
394,degraded,1,interference,frequency_reallocation + power_control,0.83
394,normal,1,combined/other,multi-action (reroute + prioritize),0.0191
394,normal,1,combined/other,multi-action (reroute + prioritize),0.0768
395,critical,1,interference,frequency_reallocation + power_control,1.0
395,critical,1,interference,frequency_reallocation + power_control,1.0
395,normal,1,combined/other,multi-action (reroute + prioritize),0.071
395,normal,1,combined/other,multi-action (reroute + prioritize),0.0679
396,critical,1,interference,frequency_reallocation + power_control,0.995
396,degraded,1,combined/other,multi-action (reroute + prioritize),0.6075
396,normal,1,combined/other,multi-action (reroute + prioritize),0.0594
396,normal,1,combined/other,multi-action (reroute + prioritize),0.0194
397,critical,1,interference,frequency_reallocation + power_control,1.0
397,critical,1,interference,frequency_reallocation + power_control,0.9575
397,normal,1,combined/other,multi-action (reroute + prioritize),0.0
397,normal,1,combined/other,multi-action (reroute + prioritize),0.026
398,normal,1,combined/other,multi-action (reroute + prioritize),0.155
398,critical,1,interference,frequency_reallocation + power_control,0.905
398,normal,1,combined/other,multi-action (reroute + prioritize),0.0473
398,normal,1,combined/other,multi-action (reroute + prioritize),0.0362
399,critical,1,interference,frequency_reallocation + power_control,0.955
399,critical,1,interference,frequency_reallocation + power_control,0.9075
399,normal,1,combined/other,multi-action (reroute + prioritize),0.0605
399,normal,1,combined/other,multi-action (reroute + prioritize),0.005
400,degraded,1,interference,frequency_reallocation + power_control,0.8
400,critical,1,combined/other,multi-action (reroute + prioritize),1.0
400,normal,1,combined/other,multi-action (reroute + prioritize),0.0253
400,normal,1,combined/other,multi-action (reroute + prioritize),0.0163
401,critical,1,interference,frequency_reallocation + power_control,0.72
401,critical,1,interference,frequency_reallocation + power_control,0.895
401,normal,1,combined/other,multi-action (reroute + prioritize),0.0064
401,normal,1,combined/other,multi-action (reroute + prioritize),0.0527
402,critical,1,interference,frequency_reallocation + power_control,0.865
402,critical,1,interference,frequency_reallocation + power_control,0.9875
402,normal,1,combined/other,multi-action (reroute + prioritize),0.0308
402,normal,1,combined/other,multi-action (reroute + prioritize),0.0417
403,degraded,1,combined/other,multi-action (reroute + prioritize),0.76
403,critical,1,interference,frequency_reallocation + power_control,1.0
403,normal,1,combined/other,multi-action (reroute + prioritize),0.0186
403,normal,1,combined/other,multi-action (reroute + prioritize),0.0279
404,critical,1,interference,frequency_reallocation + power_control,0.995
404,critical,1,interference,frequency_reallocation + power_control,1.0
404,normal,1,combined/other,multi-action (reroute + prioritize),0.0181
404,normal,1,combined/other,multi-action (reroute + prioritize),0.0052
405,critical,1,interference,frequency_reallocation + power_control,0.825
405,critical,1,interference,frequency_reallocation + power_control,0.87
405,normal,1,combined/other,multi-action (reroute + prioritize),0.0557
405,normal,1,combined/other,multi-action (reroute + prioritize),0.0556
406,critical,1,interference,frequency_reallocation + power_control,1.0
406,degraded,1,combined/other,multi-action (reroute + prioritize),0.855
406,normal,1,combined/other,multi-action (reroute + prioritize),0.0176
406,normal,1,combined/other,multi-action (reroute + prioritize),0.0465
407,critical,1,interference,frequency_reallocation + power_control,0.875
407,normal,1,combined/other,multi-action (reroute + prioritize),0.27
407,normal,1,combined/other,multi-action (reroute + prioritize),0.0227
407,normal,1,combined/other,multi-action (reroute + prioritize),0.0781
408,degraded,1,interference,frequency_reallocation + power_control,0.555
408,critical,1,interference,frequency_reallocation + power_control,1.0
408,normal,1,combined/other,multi-action (reroute + prioritize),0.0244
408,normal,1,combined/other,multi-action (reroute + prioritize),0.0043
409,normal,1,combined/other,multi-action (reroute + prioritize),0.01
409,degraded,1,combined/other,multi-action (reroute + prioritize),0.81
409,normal,1,combined/other,multi-action (reroute + prioritize),0.0261
409,normal,1,combined/other,multi-action (reroute + prioritize),0.0155
410,critical,1,interference,frequency_reallocation + power_control,1.0
410,degraded,1,interference,frequency_reallocation + power_control,0.7875
410,normal,1,combined/other,multi-action (reroute + prioritize),0.0136
410,normal,1,combined/other,multi-action (reroute + prioritize),0.0503
411,critical,1,interference,frequency_reallocation + power_control,0.88
411,normal,1,combined/other,multi-action (reroute + prioritize),0.155
411,normal,1,combined/other,multi-action (reroute + prioritize),0.0101
411,normal,1,combined/other,multi-action (reroute + prioritize),0.0086
412,critical,1,interference,frequency_reallocation + power_control,0.99
412,critical,1,interference,frequency_reallocation + power_control,1.0
412,normal,1,combined/other,multi-action (reroute + prioritize),0.0525
412,normal,1,combined/other,multi-action (reroute + prioritize),0.0656
413,critical,1,interference,frequency_reallocation + power_control,1.0
413,degraded,1,interference,frequency_reallocation + power_control,0.8425
413,normal,1,combined/other,multi-action (reroute + prioritize),0.0707
413,normal,1,combined/other,multi-action (reroute + prioritize),0.0796
414,normal,1,combined/other,multi-action (reroute + prioritize),0.015
414,critical,1,interference,frequency_reallocation + power_control,0.9975
414,normal,1,combined/other,multi-action (reroute + prioritize),0.0765
414,normal,1,combined/other,multi-action (reroute + prioritize),0.0481
415,critical,1,interference,frequency_reallocation + power_control,1.0
415,degraded,1,combined/other,multi-action (reroute + prioritize),0.7075
415,normal,1,combined/other,multi-action (reroute + prioritize),0.0562
415,normal,1,combined/other,multi-action (reroute + prioritize),0.011
416,degraded,1,interference,frequency_reallocation + power_control,0.81
416,degraded,1,interference,frequency_reallocation + power_control,0.885
416,normal,1,combined/other,multi-action (reroute + prioritize),0.0624
416,normal,1,combined/other,multi-action (reroute + prioritize),0.0689
