timestamp,ue_id,sinr_dl_db,mcs_dl,throughput_mbps,delay_ms,jitter_ms,packet_loss_ratio,prb_utilization,retransmissions,cqi,load_level,mobility_speed,shadowing_enabled,traffic_type,sla_violations,severity,severity_pred,severity_final,sla_viol_delay_ms,sla_viol_jitter_ms,sla_viol_packet_loss_ratio,sla_viol_throughput_mbps
3,5,-14.888,0,0.44208,108.295,16.1095,0.8875,3,425,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
4,5,-4.00849,2,2.1711,42.7493,3.23562,0.4475,8,63,2,2,0,1,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
5,5,-22.7878,0,0.0,0.0,0.0,1.0,3,431,0,2,0,1,VoIP,2,MEDIUM,HIGH,HIGH,0,0,1,1
6,5,-18.5588,0,0.284896,215.139,58.375,0.9275,3,246,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
7,5,-22.4799,0,0.314368,113.192,20.3831,0.92,3,325,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
8,5,-4.00849,2,1.15923,71.1968,2.51665,0.705,3,6,2,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,1,0,1,0
9,5,-22.7878,0,0.0,0.0,0.0,1.0,3,398,0,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,0,0,1,1
10,5,-18.5588,0,0.0,0.0,58.375,1.0,3,55,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
11,5,-22.4799,0,0.0,0.0,20.3831,1.0,3,498,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
12,5,-4.00849,2,0.93328,89.7737,2.21132,0.7625,5,6,2,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,1,0,1,0
13,5,-13.0236,0,0.874336,140.055,28.5674,0.7775,3,434,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
14,5,-18.5588,0,0.0,0.0,58.375,1.0,4,336,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
15,5,-14.0147,0,0.44208,173.163,34.2166,0.8875,3,451,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
16,5,-4.00849,2,0.943104,89.3173,2.13127,0.76,6,0,2,2,0,1,VoIP,2,MEDIUM,HIGH,HIGH,1,0,1,0
17,5,-15.8765,0,0.039296,861.761,33.2097,0.99,3,94,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
18,5,-18.5588,0,0.0,0.0,58.375,1.0,4,312,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
19,5,-9.78025,0,0.275072,124.699,33.8295,0.93,3,188,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
20,5,-2.92729,2,1.23782,62.5127,2.26372,0.685,3,12,2,2,0,1,VoIP,2,MEDIUM,HIGH,HIGH,1,0,1,0
21,5,-15.8765,0,0.019648,1599.03,42.3812,0.995,3,76,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
22,5,-18.5588,0,0.0,0.0,58.375,1.0,2,297,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
23,5,-35.6033,0,0.471552,262.308,36.6988,0.88,8,172,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
24,5,-2.92729,2,1.23782,69.5597,2.14706,0.685,8,3,2,2,0,1,VoIP,2,MEDIUM,HIGH,HIGH,1,0,1,0
25,5,-15.8765,0,0.029472,2177.55,47.1655,0.9925,3,127,0,2,0,1,VoIP,4,HIGH,LOW,LOW,1,1,1,1
26,5,-5.53172,0,0.44208,273.905,63.2644,0.8875,4,39,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
27,5,-35.6033,0,0.0,0.0,36.6988,1.0,2,68,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
28,5,-2.92729,2,1.24765,67.3312,2.08047,0.6825,8,0,2,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,1,0,1,0
29,5,-15.8765,0,0.009824,3015.53,53.5469,0.9975,3,104,0,2,0,1,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
30,5,-5.53172,0,0.451904,197.971,41.6098,0.885,8,0,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
31,5,-13.1655,0,0.2456,557.443,50.0929,0.9375,2,75,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
32,5,18.142,26,1.63078,49.7484,2.01754,0.585,2,4,14,2,0,1,VoIP,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
33,5,-15.8765,0,0.009824,3536.89,58.225,0.9975,10,91,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
34,5,-5.53172,0,0.962752,89.1335,23.9664,0.755,8,0,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
35,5,-15.6413,0,0.658208,137.752,44.1392,0.8325,5,635,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
36,5,-17.3766,0,0.19648,118.779,2.1998,0.95,4,829,0,2,0,1,VoIP,2,MEDIUM,HIGH,HIGH,1,0,1,0
37,5,-15.8765,0,0.0,0.0,58.225,1.0,3,146,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
38,5,-11.799,0,1.17888,48.8958,16.0331,0.7,4,71,0,2,0,1,VoIP,2,MEDIUM,HIGH,HIGH,0,1,1,0
39,5,-1.44956,4,0.501024,101.218,40.6906,0.8725,3,520,3,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
40,5,-17.3766,0,0.0,0.0,2.1998,1.0,4,865,0,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,0,0,1,1
41,5,-15.8765,0,0.0,0.0,58.225,1.0,3,105,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
42,5,-31.2937,0,0.412608,101.057,17.0946,0.895,3,278,0,2,0,1,VoIP,3,HIGH,LOW,LOW,1,1,1,0
43,5,-1.44956,4,1.11011,131.671,33.1053,0.7175,3,9,3,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
44,5,25.5848,28,0.0,0.0,2.1998,1.0,2,410,15,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,0,0,1,1
45,5,-15.8765,0,0.0,0.0,58.225,1.0,4,110,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
46,5,-31.2937,0,0.0,0.0,17.0946,1.0,3,186,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
47,5,-27.2575,0,1.08064,44.8669,26.9529,0.725,3,377,0,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,0,1,1,0
48,5,-1.68562,28,0.422432,151.637,3.74027,0.8925,2,2,3,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,1,0,1,0
49,5,-15.8765,0,0.04912,3116.71,65.4898,0.9875,4,268,0,2,0,1,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
50,5,-31.2937,0,0.0,0.0,17.0946,1.0,7,182,0,2,0,1,VoIP,3,HIGH,LOW,LOW,0,1,1,1
51,5,-27.2575,0,0.0,0.0,26.9529,1.0,3,753,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
52,5,-1.68562,4,0.618912,417.928,11.4855,0.8425,3,5,3,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
53,5,-36.6822,0,0.029472,1264.62,78.0179,0.9925,4,290,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
54,5,-31.2937,0,0.0,0.0,17.0946,1.0,5,265,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
55,5,-22.4939,0,0.432256,129.84,27.5992,0.89,2,98,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
56,5,34.5182,28,2.60336,32.2191,9.64222,0.3375,2,5,15,2,0,1,VoIP,1,MEDIUM,HIGH,HIGH,0,0,1,0
57,5,-36.6822,0,0.0,0.0,78.0179,1.0,5,354,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
58,5,-33.2879,0,0.314368,224.457,21.3998,0.92,8,328,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
59,5,-22.534,0,0.0,0.0,27.5992,1.0,4,55,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
60,5,-5.57304,0,0.618912,202.861,17.2272,0.8425,3,13,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
61,5,-31.7638,0,0.402784,121.945,64.419,0.8975,4,307,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
62,5,-33.2879,0,0.0,0.0,21.3998,1.0,8,485,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
63,5,-25.9131,0,0.854688,202.818,31.0124,0.7825,3,569,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
64,5,-5.57304,0,0.766272,110.497,16.5158,0.805,4,3,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
65,5,-31.7638,0,0.0,0.0,64.419,1.0,8,507,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
66,5,-10.7382,0,0.0,0.0,21.3998,1.0,4,302,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
67,5,-24.1346,0,0.44208,135.362,30.9715,0.8875,5,500,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
68,5,-5.57304,0,1.0217,82.317,15.5837,0.74,4,0,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
69,5,-31.7638,0,0.0,0.0,64.419,1.0,3,700,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
70,5,-29.9123,0,0.058944,130.743,21.4304,0.985,8,316,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
71,5,-19.389,0,0.83504,109.743,30.4771,0.7875,3,343,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
72,5,-5.57304,0,1.0217,81.5471,14.7623,0.74,4,0,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
73,5,-31.7638,0,0.0,0.0,64.419,1.0,3,555,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
74,5,-13.1291,0,0.373312,140.747,22.8571,0.905,3,316,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
75,5,15.1499,22,0.913632,96.4932,29.8036,0.7675,3,279,12,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
76,5,-5.57304,0,0.962752,86.4302,14.1233,0.755,4,0,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
77,5,-31.7638,0,0.0,0.0,64.419,1.0,4,361,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
78,5,-20.5805,0,0.14736,333.014,24.808,0.9625,4,177,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
79,5,-29.1506,0,0.14736,3.63809,29.3328,0.9625,3,351,0,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,0,1,1,0
80,5,-5.57304,0,0.992224,83.5682,13.5112,0.7475,5,0,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
81,5,-31.7638,0,0.0,0.0,64.419,1.0,3,118,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
82,5,-2.18595,4,0.550144,171.513,25.3744,0.86,4,32,3,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
83,5,-19.1074,0,0.353664,329.072,31.7845,0.91,3,76,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
84,5,1.21007,6,1.79779,49.3592,12.5812,0.5425,3,6,4,2,0,1,VoIP,2,MEDIUM,HIGH,HIGH,0,1,1,0
85,5,-31.7638,0,0.0,0.0,64.419,1.0,4,340,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
86,5,-2.18595,4,0.874336,48.2244,21.8865,0.7775,4,0,3,2,0,1,VoIP,2,MEDIUM,HIGH,HIGH,0,1,1,0
87,5,-19.1074,0,0.0,0.0,31.7845,1.0,5,432,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
88,5,-5.0851,0,1.36554,52.2973,11.9863,0.6525,4,12,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
89,5,-31.7638,0,0.0,0.0,64.419,1.0,8,286,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
90,5,-28.5634,0,0.0,0.0,21.8865,1.0,4,915,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
91,5,-19.1074,0,0.0,0.0,31.7845,1.0,4,312,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
92,5,-5.0851,0,0.481376,176.039,11.7892,0.8775,2,0,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
93,5,-31.7638,0,0.0,0.0,64.419,1.0,2,531,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
94,5,-28.5634,0,0.0,0.0,21.8865,1.0,4,511,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
95,5,-19.1074,0,0.0,0.0,31.7845,1.0,2,235,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
96,5,-5.14789,0,0.864512,87.7883,11.5487,0.78,3,12,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
97,5,-31.7638,0,0.0,0.0,64.419,1.0,4,271,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
98,5,-28.5634,0,0.0,0.0,21.8865,1.0,5,76,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
99,5,-8.32627,0,0.0,0.0,31.7845,1.0,4,17,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
100,5,-15.9692,0,0.913632,78.3273,11.2452,0.7675,4,107,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
101,5,-29.3528,0,0.137536,408.743,75.1271,0.965,2,353,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
102,5,-17.6901,0,0.225952,488.221,27.8673,0.9425,4,341,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
103,5,-24.0658,0,0.186656,719.13,36.8905,0.9525,7,100,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
104,5,-15.9692,0,0.14736,469.224,11.5962,0.9625,8,514,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
105,5,-23.1229,0,0.275072,172.493,65.488,0.93,3,349,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
106,5,-8.58798,0,0.510848,137.825,27.6224,0.87,3,358,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
107,5,-24.0658,0,0.0,0.0,36.8905,1.0,2,235,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
108,5,-15.9692,0,0.088416,327.338,11.7323,0.9775,9,455,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
109,5,-31.4411,0,0.373312,180.109,67.2439,0.905,5,443,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
110,5,-8.58798,0,0.078592,1049.45,29.4359,0.98,4,135,0,2,0,1,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
111,5,-30.9143,0,0.0,0.0,36.8905,1.0,4,164,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
112,5,6.15027,12,3.74294,21.4719,10.6966,0.0475,6,34,7,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,0,1,1,0
113,5,-31.4411,0,0.0,0.0,67.2439,1.0,3,555,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
114,5,-8.58798,0,0.127712,452.825,29.2244,0.9675,2,202,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
115,5,-22.3015,0,0.412608,168.66,38.0686,0.895,2,244,0,2,0,1,VoIP,3,HIGH,LOW,LOW,1,1,1,0
116,5,6.15027,12,2.69178,18.9186,10.6799,0.315,1,6,7,2,0,1,VoIP,2,MEDIUM,MEDIUM,MEDIUM,0,1,1,0
117,5,-8.58798,0,0.0,0.0,29.2244,1.0,2,2,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
118,5,-22.3015,0,0.0,0.0,38.0686,1.0,4,364,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
119,5,-8.58798,0,0.058944,2335.11,32.0066,0.985,4,128,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
120,5,-22.3015,0,0.0,0.0,38.0686,1.0,3,634,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
121,5,-8.58798,0,0.383136,212.924,33.6796,0.9025,9,410,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
122,5,-22.3015,0,0.0,0.0,38.0686,1.0,7,390,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
123,5,-8.58798,0,0.520672,212.181,32.9338,0.8675,3,444,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
124,5,-9.67064,0,0.2456,359.454,40.1693,0.9375,9,124,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
125,5,-8.58798,0,0.078592,305.377,33.0191,0.98,3,241,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
126,5,-9.67064,0,0.058944,456.886,40.5217,0.985,3,104,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
127,5,-8.58798,0,0.09824,804.093,34.5514,0.975,9,177,0,2,0,1,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
128,5,-19.7798,0,0.363488,326.403,41.3393,0.9075,4,96,0,2,0,1,VoIP,3,HIGH,LOW,LOW,1,1,1,0
129,5,-17.7617,0,0.14736,331.286,34.4499,0.9625,4,217,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
130,5,-23.5391,0,0.501024,172.44,41.3413,0.8725,4,209,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
131,5,-17.7617,0,0.0,0.0,34.4499,1.0,1,78,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
132,5,-23.5391,0,0.0,0.0,41.3413,1.0,3,127,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
133,5,-17.7617,0,0.0,0.0,34.4499,1.0,3,340,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
134,5,-16.9732,0,0.44208,194.989,43.0971,0.8875,3,424,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
135,5,-14.6652,2,0.432256,169.344,34.972,0.89,3,270,0,2,0,1,VoIP,3,HIGH,LOW,LOW,1,1,1,0
136,5,-16.9732,0,0.0,0.0,43.0971,1.0,3,627,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
137,5,-14.6652,0,0.039296,908.707,36.1416,0.99,5,215,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
138,5,-19.9552,0,0.09824,305.636,44.0575,0.975,3,546,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
139,5,-12.3601,0,0.471552,228.859,36.31,0.88,10,363,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
140,5,-19.9552,0,0.0,0.0,44.0575,1.0,3,399,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
141,5,-12.3601,0,0.019648,917.136,37.3363,0.995,10,145,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
142,5,-19.9552,0,0.0,0.0,44.0575,1.0,3,220,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
143,5,-12.3601,0,0.029472,1070.27,37.9582,0.9925,4,232,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
144,5,-19.9552,0,0.0,0.0,44.0575,1.0,8,243,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
145,5,-22.7552,0,0.373312,220.468,38.0125,0.905,4,238,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
146,5,-19.9552,0,0.0,0.0,44.0575,1.0,8,344,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
147,5,-22.7552,0,0.0,0.0,38.0125,1.0,4,341,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
148,5,-19.9552,0,0.0,0.0,44.0575,1.0,5,476,0,2,0,1,VoIP,3,HIGH,LOW,LOW,0,1,1,1
149,5,-22.1922,0,0.422432,142.097,38.3011,0.8925,3,528,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
150,5,-19.9552,0,0.0,0.0,44.0575,1.0,4,649,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
151,5,-21.8997,0,0.0,0.0,38.3011,1.0,8,534,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
152,5,-19.9552,0,0.0,0.0,44.0575,1.0,9,381,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
153,5,-21.8997,0,0.0,0.0,38.3011,1.0,5,476,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
154,5,-21.9473,0,0.39296,282.189,44.439,0.9,8,294,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
155,5,-14.9529,0,0.275072,244.865,39.768,0.93,4,341,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
156,5,-21.9473,0,0.0,0.0,44.439,1.0,4,452,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
157,5,-14.9529,0,0.088416,848.132,40.2822,0.9775,10,324,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
158,5,-28.1386,0,0.44208,130.457,44.1251,0.8875,4,297,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
159,5,-14.9529,0,0.029472,630.195,40.391,0.9925,3,183,0,2,0,1,VoIP,4,HIGH,HIGH,HIGH,1,1,1,1
160,5,-37.2892,0,0.412608,159.243,44.0536,0.895,4,137,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,1,1,1,0
161,5,-20.5433,0,0.471552,270.304,41.1447,0.88,4,209,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
162,5,-10.3163,0,0.481376,168.854,44.086,0.8775,3,212,0,2,0,1,VoIP,3,HIGH,LOW,LOW,1,1,1,0
163,5,19.2532,26,0.275072,139.493,40.8086,0.93,2,442,14,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
164,5,-30.4744,0,0.039296,723.993,44.5172,0.99,3,546,0,2,0,1,VoIP,4,HIGH,MEDIUM,MEDIUM,1,1,1,1
165,5,-10.55,0,0.530496,164.571,40.6323,0.865,8,233,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
166,5,-9.07442,0,0.432256,140.332,43.984,0.89,3,360,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
167,5,-10.55,0,0.176832,396.068,40.3842,0.955,9,303,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
168,5,-20.3623,0,0.0,0.0,43.984,1.0,3,5,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
169,5,-10.55,0,0.117888,461.939,40.2923,0.97,4,270,0,2,0,1,VoIP,3,HIGH,LOW,LOW,1,1,1,0
170,5,-20.3623,0,0.0,0.0,43.984,1.0,3,5,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
171,5,-38.1554,0,0.117888,634.844,40.8392,0.97,8,318,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,1,1,1,0
172,5,-20.3623,0,0.0,0.0,43.984,1.0,5,72,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
173,5,-38.1554,0,0.0,0.0,40.8392,1.0,8,1000,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
174,5,-20.3623,0,0.0,0.0,43.984,1.0,8,214,0,2,0,1,VoIP,3,HIGH,HIGH,HIGH,0,1,1,1
175,5,-38.1554,0,0.0,0.0,40.8392,1.0,4,631,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
176,5,-20.3623,0,0.0,0.0,43.984,1.0,3,245,0,2,0,1,VoIP,3,HIGH,MEDIUM,MEDIUM,0,1,1,1
1,1,-20.5135,0,0.0,0.0,0.0,1.0,9,149,0,3,0,0,Video,2,MEDIUM,MEDIUM,MEDIUM,0,0,1,1
2,1,-5.82407,0,0.520672,141.751,6.85624,0.911667,2,0,0,3,0,0,Video,3,HIGH,MEDIUM,MEDIUM,1,0,1,1
3,1,-6.94152,0,0.68768,93.1621,10.9418,0.883333,10,264,0,3,0,0,Video,2,MEDIUM,MEDIUM,MEDIUM,0,0,1,1
4,1,-20.4212,0,0.0,0.0,0.0,1.0,3,368,0,3,0,0,Video,2,MEDIUM,MEDIUM,MEDIUM,0,0,1,1
5,1,-7.68551,0,0.668032,104.089,12.0441,0.886667,2,331,0,3,0,0,Video,3,HIGH,MEDIUM,MEDIUM,1,0,1,1
6,1,-0.946326,4,2.52477,29.5511,2.08523,0.571667,3,14,3,3,0,0,Video,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
7,1,-7.13647,0,0.176832,385.944,30.0,0.97,3,329,0,3,0,0,Video,3,HIGH,MEDIUM,MEDIUM,1,0,1,1
8,1,-20.5135,0,0.0,0.0,0.0,1.0,4,269,0,3,0,0,Video,2,MEDIUM,MEDIUM,MEDIUM,0,0,1,1
9,1,-5.82407,0,0.628736,134.81,4.19251,0.893333,5,0,0,3,0,0,Video,3,HIGH,MEDIUM,MEDIUM,1,0,1,1
10,1,-21.4619,0,0.0,0.0,0.0,1.0,4,358,0,3,0,0,Video,2,MEDIUM,LOW,LOW,0,0,1,1
11,1,17.3353,22,1.29677,69.1658,8.87691,0.78,3,294,12,3,0,0,Video,2,MEDIUM,HIGH,HIGH,0,0,1,1
12,1,-1.70648,4,2.89808,30.2929,2.14993,0.508333,3,75,3,3,0,0,Video,1,MEDIUM,MEDIUM,MEDIUM,0,0,1,0
