window_idx,true_label,root_cause,recommended_action,score_isolation_forest,score_copod,score_xgboost_supervised
1801,0,subtle_anomaly,monitor closely + collect more contextual data,0.4688862620143378,67.81636742506291,9.657176e-05
1802,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4541592103858984,63.83592687249276,0.9991511
1803,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3741499967993373,45.84880626829015,0.9999541
1804,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4689312952100651,60.56823933814938,0.999941
1805,0,subtle_anomaly,monitor closely + collect more contextual data,0.4562711757098863,62.29137437221354,0.00059252244
1806,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4032834553546806,48.1984401729879,0.9998585
1807,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4629671512433118,68.7818266576095,0.999882
1808,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3922232242078934,47.19722349086236,0.99985194
1809,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4244180480218658,57.35926688009611,0.9998901
1810,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4824512891892206,71.1826562539893,0.99995494
1811,0,subtle_anomaly,monitor closely + collect more contextual data,0.4513732312471902,57.532637296967714,0.00023021526
1812,0,subtle_anomaly,monitor closely + collect more contextual data,0.4061321282577727,48.69445320656665,2.8368888e-05
1813,0,subtle_anomaly,monitor closely + collect more contextual data,0.4115709260446606,47.72768690677099,0.00074864767
1814,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5473059134658599,105.08405090160002,0.9999057
1815,0,subtle_anomaly,monitor closely + collect more contextual data,0.4668542774292978,65.22085856900964,6.3435444e-05
1816,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4316319810953596,65.80050406345497,0.99990356
1817,0,subtle_anomaly,monitor closely + collect more contextual data,0.4057555730593487,52.92237288719574,9.520397e-05
1818,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4119345892245692,52.23357265751734,0.9989856
1819,0,subtle_anomaly,monitor closely + collect more contextual data,0.4344429751186874,55.84076381624551,0.00016170007
1820,0,subtle_anomaly,monitor closely + collect more contextual data,0.3979683102115193,47.12554251483277,0.13122848
1821,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4295731965331706,55.27804479410675,0.99996054
1822,0,subtle_anomaly,monitor closely + collect more contextual data,0.4049954420359229,52.42338438525365,0.00012474052
1823,0,subtle_anomaly,monitor closely + collect more contextual data,0.4205052409034409,55.26394094098882,3.323593e-05
1824,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4496585316714225,65.25235170552158,0.9999242
1825,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4356103877418145,61.02810601365071,0.99986446
1826,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4835412013696589,74.73373255688645,0.00023680001
1827,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.5032793247238867,72.65480356688538,0.00010022921
1828,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4269567285108892,58.10969705463527,0.9997284
1829,0,subtle_anomaly,monitor closely + collect more contextual data,0.3963448743423394,47.89942663727822,0.0009443681
1830,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4000208539076932,54.36863506929858,0.999739
1831,0,subtle_anomaly,monitor closely + collect more contextual data,0.4461194028431167,60.41647049638654,7.1849034e-05
1832,0,subtle_anomaly,monitor closely + collect more contextual data,0.4489016923331714,64.6482638435934,0.0008998138
1833,0,subtle_anomaly,monitor closely + collect more contextual data,0.4122255805594733,52.908827240417104,0.00041224106
1834,0,subtle_anomaly,monitor closely + collect more contextual data,0.4333100073314865,60.44187329438499,0.00041031349
1835,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4234608125529184,58.35708683829467,0.9999386
1836,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4407476239527989,58.0623885792773,0.99997365
1837,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5247912204615751,95.68442673361292,0.0014313277
1838,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4004249300089155,55.57982024972997,0.99988604
1839,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4036088590396584,48.60359077546762,0.9998704
1840,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3814517874693582,47.77039018867376,0.9997545
1841,0,subtle_anomaly,monitor closely + collect more contextual data,0.4155161148140999,48.11850781701035,0.00049561175
1842,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4435436467737124,62.35289643102395,0.9999409
1843,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5033039317982,85.13564166975749,0.9998605
1844,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.442529112345512,63.61072293382431,0.99984646
1845,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.5137188962601816,77.7279693252795,0.0002529303
1846,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4204587572142696,55.41788099897565,0.999972
1847,0,subtle_anomaly,monitor closely + collect more contextual data,0.4079638109726369,49.62413155238991,6.393136e-05
1848,0,subtle_anomaly,monitor closely + collect more contextual data,0.4098244773513198,53.108805658324094,2.9110604e-05
1849,0,subtle_anomaly,monitor closely + collect more contextual data,0.4132074431236127,54.00358682982388,0.00024105552
1850,0,subtle_anomaly,monitor closely + collect more contextual data,0.4015435424455383,49.93969629260498,0.00054400455
1851,0,subtle_anomaly,monitor closely + collect more contextual data,0.4454813961909498,59.4116894952889,0.00085339154
1852,0,subtle_anomaly,monitor closely + collect more contextual data,0.4398809634289166,57.867975283919,8.825797e-05
1853,1,confirmed_anomaly,high-confidence alert - trigger immediate investigation,0.3819049103872673,44.23323496244869,0.9968238
1854,0,subtle_anomaly,monitor closely + collect more contextual data,0.3993315610577461,49.81422615589528,0.00012298296
1855,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.413852723612622,55.556621589023706,0.9999691
1856,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4052161129620406,54.5032173200443,0.99998
1857,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4079760608454335,50.53000028923,0.4344743
1858,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.410121696737281,56.2610769046395,0.99982077
1859,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.42236567770561,53.46487672363501,0.9999546
1860,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4152240100911904,56.980593844843405,0.99985325
1861,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4405638857836092,66.64412289501367,0.99948716
1862,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4491266524297671,66.01941012503121,0.99961793
1863,0,subtle_anomaly,monitor closely + collect more contextual data,0.4576760651401578,62.5359507936472,0.0010387023
1864,0,subtle_anomaly,monitor closely + collect more contextual data,0.4508855418601366,63.92884430736431,0.00018777342
1865,0,subtle_anomaly,monitor closely + collect more contextual data,0.4344108674140222,58.3374319063768,6.986804e-05
1866,0,subtle_anomaly,monitor closely + collect more contextual data,0.4133938130757701,51.10265364596129,7.858141e-05
1867,0,subtle_anomaly,monitor closely + collect more contextual data,0.4682354939038544,60.8881687875875,0.00015902726
1868,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.387290356552024,47.0962852364468,0.99989986
1869,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4098250764732983,50.03266793558214,0.99989533
1870,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4134387847491272,51.42338313222356,0.999969
1871,0,subtle_anomaly,monitor closely + collect more contextual data,0.4045431934798611,47.769586300918405,8.5543026e-05
1872,0,subtle_anomaly,monitor closely + collect more contextual data,0.4143776698109503,53.51607888946898,0.0004439618
1873,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4222852265669914,56.01553784554738,0.999816
1874,0,subtle_anomaly,monitor closely + collect more contextual data,0.3909788410969885,48.87610925597886,2.5075444e-05
1875,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4002180781133364,45.79658467732199,0.99985194
1876,0,subtle_anomaly,monitor closely + collect more contextual data,0.4641849066947784,62.79026784663217,0.0029951162
1877,0,subtle_anomaly,monitor closely + collect more contextual data,0.4297298703542226,54.78498643861042,0.00033599912
1878,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4497350080993842,62.36173732323673,0.9999331
1879,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3826079174633551,46.872434420116704,0.9984559
1880,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4399172398770088,59.93576123177289,0.9995802
1881,0,subtle_anomaly,monitor closely + collect more contextual data,0.4002701908820078,47.10623000512503,0.00014408802
1882,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4774068277358355,75.812510155992,0.9999113
1883,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4314011662206417,50.364483108951504,0.9995196
1884,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3961117944174016,48.27925584940577,0.9995419
1885,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4317917478633121,55.952277134035576,0.9999627
1886,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4495751687997191,63.54995645177111,0.99983394
1887,0,subtle_anomaly,monitor closely + collect more contextual data,0.4392433251341766,57.58312863969489,0.0021803768
1888,0,subtle_anomaly,monitor closely + collect more contextual data,0.4450193423360888,60.802544058039466,3.8685816e-05
1889,0,subtle_anomaly,monitor closely + collect more contextual data,0.3678185184492772,43.0366148061098,0.00081291486
1890,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4718470172194616,66.12547597834447,0.99960333
1891,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4431279125248717,65.35850610092085,0.66581476
1892,0,subtle_anomaly,monitor closely + collect more contextual data,0.3759328783977747,39.621878881863815,5.8299323e-05
1893,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4756822736551723,61.92040931062995,0.9999471
1894,0,subtle_anomaly,monitor closely + collect more contextual data,0.4176341420214893,52.99999867110732,0.0026082203
1895,0,subtle_anomaly,monitor closely + collect more contextual data,0.463876874682108,65.27341298207365,0.00028402632
1896,0,subtle_anomaly,monitor closely + collect more contextual data,0.4499986696514632,63.22330025139691,0.0004990558
1897,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4340597335488438,47.91107038494119,0.9996562
1898,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4193951169226266,59.45457120002743,0.9996444
1899,0,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3832874411436157,46.62052024277224,0.05745
